-150.000000	15.370000
-145.000000	15.440000
-140.000000	15.540000
-135.000000	15.680000
-130.000000	15.880000
-125.000000	16.150000
-120.000000	16.530000
-115.000000	17.050000
-110.000000	17.790000
-105.000000	18.820000
-100.000000	20.250000
-95.000000	22.250000
-90.000000	25.020000
-85.000000	28.860000
-80.000000	34.100000
-75.000000	41.070000
-70.000000	49.760000
-65.000000	59.100000
-60.000000	65.980000
-55.000000	66.030000
-50.000000	58.180000
-45.000000	46.660000
-40.000000	36.160000
-35.000000	28.480000
-30.000000	23.410000
-25.000000	20.220000
-20.000000	18.250000
-15.000000	17.050000
-10.000000	16.320000
-5.000000	15.880000
0.000000	15.610000
5.000000	15.440000
10.000000	15.340000
15.000000	15.280000
20.000000	15.250000
25.000000	15.230000
30.000000	15.210000
35.000000	15.200000
40.000000	15.200000
45.000000	15.200000
50.000000	15.190000
55.000000	15.190000
60.000000	15.190000
65.000000	15.190000
70.000000	15.190000
75.000000	15.190000
80.000000	15.190000
85.000000	15.190000
90.000000	15.190000
95.000000	15.190000
100.000000	15.190000
105.000000	15.190000
110.000000	15.190000
115.000000	15.190000
120.000000	15.190000
125.000000	15.190000
130.000000	15.190000
135.000000	15.190000
140.000000	15.190000
145.000000	15.190000
150.000000	15.190000
